정류소ID,모바일ID,정류소명,영문명,시/도,구/군,동,X좌표,Y좌표,경유노선수,경유노선
7111025500,05479,목단리,Mokdan-ri,대구광역시,달성군,구지면,12825.1511,3537.3829,1,달성7
7111025600,02612,수리리,Suri-ri,대구광역시,달성군,구지면,12823.7823,3539.9021,1,달성3
7111025700,02613,징리보건소,Jing-ri Community Health Center,대구광역시,달성군,구지면,12822.9263,3540.1321,1,달성3
7111025800,02640,고봉리,Gobong-ri,대구광역시,달성군,구지면,12826.271328,3538.98419,2,"달성3, 달성7"
7111025900,02684,평촌리,Pyeongchon-ri,대구광역시,달성군,구지면,12827.4902,3538.6162,1,달성7
7111026000,02562,한정리(한정초교건너),Hanjeong-ri,대구광역시,달성군,유가면,12827.3239,3538.8515,1,달성6
7111026100,02563,한정리(한정초교),Hanjeong-ri,대구광역시,달성군,유가면,12827.5009,3538.7688,1,달성6
7111026200,02638,달창저수지,Dalchang Reservoir,대구광역시,달성군,유가면,12828.281545,3538.704615,1,달성6
7111026300,02639,대산,Daesan,대구광역시,달성군,,12830.566239,3538.325342,1,달성6
7111026400,05488,본말(종점),Bonmal,대구광역시,달성군,,12830.616811,3538.573613,1,달성6
7111026500,02385,삼산지,Samsanji,대구광역시,달성군,가창면,12839.4508,3543.8538,1,가창2
7111026600,01531,삼산리(은지가든),Samsan-ri,대구광역시,달성군,가창면,12839.4594,3543.764,1,가창2
7111026700,02996,오리(양지마을),O-ri,대구광역시,달성군,가창면,12835.6332,3547.2736,1,가창2
7111026800,02313,다사고등학교건너,Dasa High School,대구광역시,달성군,다사읍,12827.7217,3551.6459,11,"250, 425, 524, 527, 564, 655, 달서1, 성서1, 성서1-1, 성서2, 성서3"
7111026900,01199,매곡정수사업소건너,Maegok Water Purification Plant,대구광역시,달성군,다사읍,12827.0346,3551.2662,11,"250, 425, 524, 527, 564, 655, 급행1, 달서1, 성서1, 성서1-1, 성서3"
7111027000,01198,매곡(종점),Maegok,대구광역시,달성군,다사읍,12827.0159,3551.2906,11,"250, 425, 524, 527, 564, 655, 급행1, 달서1, 성서1, 성서1-1, 성서3"
7111027100,01946,대평2리,Daepyeong 2-ri,대구광역시,달성군,하빈면,12827.943253,3556.027372,1,성서2
7111027200,09043,현풍운전시험장,Hyeonpung Driver's License Exam Center,대구광역시,달성군,현풍면,12826.357328,3542.142879,4,"600, 655, 달성5, 달성6"
7111027300,05497,도동,Do-dong,대구광역시,달성군,구지면,12821.4859,3541.1331,1,달성3
7111027700,00065,에코테마파크대구숲앞,Eco Theme Park Daegu Forest,대구광역시,달성군,가창면,12837.637819,3547.746004,7,"240, 304, 405, 413, 449, 가창2, 급행2"
7111027800,02682,가천리,Gacheon-ri,대구광역시,달성군,유가면,12827.1488,3539.5796,2,"달성6, 달성7"
7111027900,05173,약산온천입구,Yaksan Spa,대구광역시,달성군,논공읍,12825.2365,3544.2387,2,"600, 655"
7111028000,02630,경서중학교앞,Kyungso Middle School,대구광역시,달성군,옥포면,12826.0483,3546.8601,5,"600, 623, 655, 급행4, 달성2"
7111028100,09053,옥포농협건너,Okpo Nonghyup,대구광역시,달성군,옥포면,12827.738961,3547.291344,4,"600, 623, 655, 달성2"
7111028300,09054,옥포초등학교앞,Okpo Elementary School,대구광역시,달성군,옥포면,12827.84527,3547.328313,5,"600, 623, 655, 급행4, 달성2"
7111028400,05506,갈실마을회관종점,Galsil Community Center,대구광역시,달성군,논공읍,12827.266811,3545.306992,1,달성2
7111028500,01534,녹동서원앞,Nokdong-Seowon,대구광역시,달성군,가창면,12838.792,3543.3818,1,가창2
7111028600,01533,우록리(선흥사입구),Urok-ri,대구광역시,달성군,가창면,12839.1533,3543.4938,1,가창2
7111028700,01532,우록리(부곡장식당),Urok-ri,대구광역시,달성군,가창면,12839.3668,3543.6025,1,가창2
7111029000,02591,봉촌2리,Bongchon 2-ri,대구광역시,달성군,하빈면,12823.5239,3551.6921,1,성서2
7111029100,02534,동곡초등학교앞,Donggok Elementary School,대구광역시,달성군,하빈면,12825.0766,3552.6563,9,"0-89, 0-90, 0-93, 20, 250, 50, 50-1, 51, 성서2"
7111029200,01355,하빈농협동곡지점1,Habin Nonghyup Donggok Branch,대구광역시,달성군,하빈면,12825.2875,3552.6322,2,"20, 성서2"
7111029300,02632,마비정벽화마을(종점),Mabijeong Wall Painting Maeul,대구광역시,달성군,화원읍,12832.4966,3546.7949,1,달성2
7111029400,01890,본리1리,Bolli 1-ri,대구광역시,달성군,화원읍,12831.0608,3547.4758,1,달성2
7111029500,02343,명곡미래빌2단지앞,Myeonggok Mirae Ville Apts,대구광역시,달성군,화원읍,12829.7103,3547.9663,3,"623, 651, 달성2"
7111029600,02321,기곡(종점),Gigok,대구광역시,달성군,하빈면,12826.3872,3555.8671,1,성서2
7111029700,01360,하목정(종점),Hamokjeong,대구광역시,달성군,하빈면,12824.4485,3552.9227,1,성서2
7111029900,01364,육신사,Yuksinsa shrine,대구광역시,달성군,하빈면,12825.024,3554.4905,1,성서2
7111030100,09047,달성군청건너,Dalseong County Office,대구광역시,달성군,논공읍,12825.824,3546.51722,4,"623, 655, 달성2, 달성6"
7111030200,09046,달성군청앞,Dalseong County Office,대구광역시,달성군,논공읍,12825.82862,3546.51032,3,"623, 655, 달성2"
7111030400,01952,명곡1리입구1,Myeonggok 1-ri,대구광역시,달성군,화원읍,12830.0583,3547.3923,1,달성5
7111030500,01953,명곡1리입구2,Myeonggok 1-ri,대구광역시,달성군,화원읍,12830.0858,3547.3766,1,달성5
7111030700,01696,귀남지휴게소1,Gwinamji Rest Area,대구광역시,달성군,화원읍,12830.7617,3546.1346,1,달성5
7111030800,02708,귀남지휴게소2,Gwinamji Rest Area,대구광역시,달성군,화원읍,12830.7563,3546.1386,1,달성5
7111032100,01831,공단하수처리장앞,Gongdan Sewage Treatment Plant,대구광역시,달성군,논공읍,12826.3092,3543.4216,2,"600, 655"
7111032200,01832,공단하수처리장건너,Gongdan Sewage Treatment Plant,대구광역시,달성군,논공읍,12826.2848,3543.4059,2,"600, 655"
7111032400,01813,옥포무지개마을,Okpo Mujigae-maeul,대구광역시,달성군,옥포면,12827.245142,3547.664579,1,달성2
7111032500,05532,약산온천,Yaksan Spa,대구광역시,달성군,논공읍,12825.541046,3544.501687,1,달성6
7111032600,02641,응암3리1,,대구광역시,달성군,구지면,12825.6897,3538.5639,1,-
7111032700,01582,동촌역(구길),Dongchon Station,대구광역시,동구,동촌동,12838.9579,3553.1911,1,618
7111032800,01586,금사리하이빌APT건너,Geumsari Highvill Apt,대구광역시,동구,동촌동,12839.3693,3553.0417,1,618
7111032900,02922,강정(종점),Gangjeong,대구광역시,달성군,다사읍,12827.83855,3550.572511,1,성서2
7111034100,05544,방천리2,Seojae Bangcheon-ri,대구광역시,달성군,다사읍,12830.3721,3553.2484,5,"405, 509, 523, 7250, 성서3"
7111035200,01810,옥포초등학교건너,Okpo Elementary School,대구광역시,달성군,옥포면,12827.858,3547.3488,5,"600, 623, 655, 급행4, 달성2"
7111035300,03044,정대리(대구미술광장),Jeongdae-ri,대구광역시,달성군,가창면,12834.0326,3545.3056,1,가창2
7111035400,02650,오2리(음지머구),O 2-ri,대구광역시,달성군,가창면,12836.0894,3547.3983,1,가창2
7111036200,03084,동곡1리3,Donggok 1-ri,대구광역시,달성군,하빈면,12824.8605,3551.9697,1,성서2
7111036300,03085,동곡1리1,Donggok 1-ri,대구광역시,달성군,하빈면,12824.8682,3551.8139,1,성서2
7111036400,02535,하산2리,Hasan 2-ri,대구광역시,달성군,하빈면,12824.4435,3552.9255,1,성서2
7111036600,02595,무등2리입구건너,Mudeung 2-ri,대구광역시,달성군,하빈면,12827.0818,3554.8637,1,성서2
7111036700,02532,연화리2,Yeonhwa-ri,대구광역시,달성군,다사읍,12827.0385,3551.2887,1,성서2
7111036800,01720,구라리,Gura-ri,대구광역시,달성군,화원읍,12829.7741,3548.4527,1,달성1
7111036900,02495,화원유원지입구,Hwawon Resort,대구광역시,달성군,화원읍,12828.726465,3548.566279,2,"650, 달성1"
7111037000,02406,대동공업건너,Daedong Industrial Co Ltd,대구광역시,달성군,논공읍,12827.417,3543.5673,2,"600, 655"
7111037300,01811,본리1리동회관앞,Bolli 1-ri dong Hall,대구광역시,달성군,옥포면,12827.4277,3547.533,1,-
7111037500,01812,본리1리동회관건너,Bolli 1-ri dong Hall,대구광역시,달성군,옥포면,12827.4277,3547.5285,1,달성2
7111037700,02581,평촌2리,Pyeongchon 2-ri,대구광역시,달성군,구지면,12826.947,3538.7253,1,달성7
7111038300,02582,목단1리,Mokdan 1-ri,대구광역시,달성군,구지면,12825.1587,3537.4989,1,달성7
7111038400,02623,한정3리,Hanjeong 3-ri,대구광역시,달성군,유가면,12827.153,3539.3188,2,"달성6, 달성7"
7111038500,01514,현풍고속도로밑,Hyeonpung Expressway,대구광역시,달성군,현풍면,12826.2787,3542.321,4,"600, 655, 달성5, 달성6"
7111038600,05822,하산스무지(종점),Hasanseumuji,대구광역시,달성군,하빈면,12824.9649,3553.4111,1,성서2
7111038700,05823,도의리,Doui-ri,대구광역시,달성군,유가면,12827.7237,3539.6282,1,달성6
7111038800,02681,유곡리,Yugok-ri,대구광역시,달성군,유가면,12828.1093,3540.1698,1,달성5
7111038900,05825,유산리,Yusan-ri,대구광역시,달성군,구지면,12825.7645,3537.4199,1,달성7
7111039000,04848,예현2리마을회관,Yehyeon 2-ri Maeul Center,대구광역시,달성군,구지면,12826.3801,3538.1703,1,달성7
7111039200,04747,현풍시외버스터미널,Hyeonpung Bus Terminal,대구광역시,달성군,현풍면,12826.4709,3541.9502,5,"600, 달성3, 달성5, 달성6, 달성7"
7111039300,04546,유곡리(회차지),Yugok-ri,대구광역시,달성군,유가면,12828.2121,3540.1552,1,달성5
7111039400,03338,다사읍사무소앞,Dasa Town Office,대구광역시,달성군,다사읍,12834.2819,3549.9256,10,"250, 425, 524, 527, 564, 655, 달서1, 성서1, 성서1-1, 성서3"
7111039500,03335,동서아파트건너,Dongseo Apts,대구광역시,달성군,다사읍,12827.86,3551.8619,4,"425, 달서1, 성서1, 성서3"
7111039600,03336,동서아파트앞,Dongseo Apts,대구광역시,달성군,다사읍,12827.844452,3551.87625,4,"425, 달서1, 성서1-1, 성서3"
7111039800,03355,에코테마파크대구숲남문앞,Eco Theme Park Daegu Forest,대구광역시,달성군,가창면,12837.7548,3547.5947,6,"240, 304, 405, 413, 449, 가창2"
7111039900,05279,에코테마파크대구숲남문건너,Eco Theme Park Daegu Forest,대구광역시,달성군,가창면,12837.7439,3547.6446,6,"240, 304, 405, 413, 449, 가창2"
7111040200,02423,스파밸리2,Spa Valley,대구광역시,달성군,가창면,12838.3115,3547.26938,7,"240, 304, 405, 413, 449, 가창2, 급행2"
7111040300,04008,스파밸리1,Spa Valley,대구광역시,달성군,가창면,12838.3445,3547.2182,7,"240, 304, 405, 413, 449, 가창2, 급행2"
7111040400,02707,비슬산휴양림주차장,Biseulsan Natural Forest Resort,대구광역시,달성군,유가면,12830.349,3541.6289,2,"600, 달성5"
7111040500,02717,성산3동,Seongsan 3-dong,대구광역시,달성군,화원읍,12828.8477,3548.5585,1,달서3
7111040700,01834,푸르밀대구공장,Purmil CO. LTD,대구광역시,달성군,논공읍,12828.17018,3544.39802,2,"600, 달성5"
7111040800,05034,달성산업단지관리공단1,Dalseong Industrial Management Corp,대구광역시,달성군,논공읍,12827.2523,3543.80948,3,"600, 달성5, 달성6"
7111040900,05035,달성산업단지관리공단2,Dalseong Industrial Management Corp,대구광역시,달성군,논공읍,12827.26988,3543.80702,2,"600, 달성5"
7111041000,01843,유신섬유네거리1,Yusin Textile (4) Junction,대구광역시,달성군,논공읍,12828.0608,3544.01012,2,"600, 655"
7111041100,03538,대리마을회관건너,Dae-ri Maeul Center,대구광역시,달성군,현풍면,12825.63152,3539.9324,2,"600, 달성3"
7111041200,03536,구지면사무소건너,Guji Town Office,대구광역시,달성군,현풍면,12824.79212,3539.54168,3,"600, 달성3, 달성7"
7111041300,03537,구지면사무소앞,Guji Town Office,대구광역시,달성군,구지면,12824.795959,3539.538318,3,"600, 달성3, 달성7"
7111041400,03843,내리2,Nae-ri,대구광역시,달성군,구지면,12824.3793,3538.4647,1,달성7
7111041800,04063,문양기지창건너,Munyang Train Depot,대구광역시,달성군,다사읍,12826.15952,3551.5373,5,"20, 250, 50, 50-1, 성서2"
7111041900,04062,문양기지창앞,Munyang Train Depot,대구광역시,달성군,다사읍,12826.15712,3551.53628,7,"0-89, 20, 250, 50, 50-1, 51, 성서2"
7111042000,09098,문양역건너,Munyang Station,대구광역시,달성군,다사읍,12826.27088,3551.81378,7,"0-89, 20, 250, 50, 50-1, 51, 성서2"
7111042100,09099,문양역앞,Munyang Station,대구광역시,달성군,다사읍,12826.268,3551.80742,5,"0-89, 250, 50, 50-1, 성서2"
7111042200,04066,문양리(서부실),Munyang-ri,대구광역시,달성군,다사읍,12826.16648,3552.4094,1,성서2
7111042300,04058,응암2리,Eungam 2-ri,대구광역시,달성군,구지면,12825.24002,3538.87808,1,-
7111042400,04059,응암3리2,Eungam 3-ri,대구광역시,달성군,구지면,12825.69932,3538.56068,1,-
7111042500,01516,구지농공단지1,Guji Agriculture-Industrial Cmplx,대구광역시,달성군,구지면,12826.08602,3538.8413,1,-
7111042600,04061,구지농공단지2,Guji Agriculture-Industrial Cmplx,대구광역시,달성군,구지면,12826.0832,3538.83428,1,-
7111042700,04056,응암1리1,Eungam 1-ri,대구광역시,달성군,구지면,12825.5588,3539.29568,2,"달성3, 달성7"
7111042800,04057,응암1리2,Eungam 1-ri,대구광역시,달성군,구지면,12825.5573,3539.30162,2,"달성3, 달성7"
7111043000,03648,매곡정수사업소앞,Maegok Water Purification Plant,대구광역시,달성군,다사읍,12827.13188,3551.48942,9,"425, 524, 527, 564, 655, 달서1, 성서1, 성서1-1, 성서3"
7111043100,03650,영남농업연구소콩연구,Yeongnam Agricultural,대구광역시,달성군,하빈면,12826.67738,3554.42612,1,성서2
7111043200,03649,하빈우체국건너,Habin Post Office,대구광역시,달성군,하빈면,12826.7387,3554.1806,1,성서2
7111043300,03652,기곡리1,Gigok-ri,대구광역시,달성군,하빈면,12826.6349,3555.5227,1,성서2
7111043400,03653,기곡리2,Gigok-ri,대구광역시,달성군,하빈면,12826.6255,3555.5377,1,성서2
7111043500,04849,봉촌1리2,Bongchon 1-ri,대구광역시,달성군,하빈면,12824.35862,3551.6954,1,성서2
7111043600,04850,봉촌1리3,Bongchon 1-ri,대구광역시,달성군,하빈면,12824.35718,3551.68898,1,성서2
7111043800,04857,옥포농협,Okpo Nonghyup,대구광역시,달성군,옥포면,12827.73908,3547.328,1,달성2
7111043900,01848,위천삼거리(논공방향),Wicheon (3) Junction,대구광역시,달성군,논공읍,12823.94312,3545.6015,2,"600, 655"
7111044000,04858,삼리1리2,Samri 1-ri,대구광역시,달성군,논공읍,12824.52968,3546.05678,2,"600, 655"
7111044100,04859,창1리1,Chang 1-ri,대구광역시,달성군,구지면,12825.1088,3539.5307,2,"달성3, 달성7"
7111044200,04860,창1리2,Chang 1-ri,대구광역시,달성군,구지면,12825.12872,3539.5322,2,"달성3, 달성7"
7111044300,04593,하빈농협동곡지점2,Habin Nonghyup Donggok Branch,대구광역시,달성군,하빈면,12825.2504,3552.63098,2,"20, 성서2"
7111044400,04594,감문1리4,Gammun1-ri,대구광역시,달성군,하빈면,12826.10978,3553.8434,1,성서2
7111044500,01370,하빈농협앞,Habin Nonghyup,대구광역시,달성군,하빈면,12826.586,3554.04488,1,성서2
7111044600,02952,세천고개1,Secheon-gogae,대구광역시,달성군,다사읍,12828.735492,3552.581841,1,성서3
7111044700,05166,세천리2,Secheon-ri,대구광역시,달성군,다사읍,12828.56582,3552.65678,1,성서3
7111044800,02910,세천리3,Secheon-ri,대구광역시,달성군,다사읍,12828.5915,3552.66752,1,성서3
7111044900,02953,세천고개2,Secheon-gogae,대구광역시,달성군,다사읍,12828.720327,3552.585464,1,성서3
7111045000,04599,서재들,Seojaedeul,대구광역시,달성군,다사읍,12829.257341,3552.424216,2,"성서1, 성서3"
7111045100,04600,다사읍사무소서재출장소건너,Dasa Town Office,대구광역시,달성군,다사읍,12829.67702,3552.34268,2,"성서1-1, 성서3"
7111045200,05413,응암3리입구,Eungam 3-ri,대구광역시,달성군,구지면,12825.8396,3538.568,1,-
7111045300,01547,냉천리1,Naengcheon-ri,대구광역시,달성군,가창면,12838.6263,3546.9656,7,"240, 304, 405, 413, 449, 가창2, 급행2"
7111045400,01548,냉천리2,Naengcheon-ri,대구광역시,달성군,가창면,12838.6223,3546.9175,7,"240, 304, 405, 413, 449, 가창2, 급행2"
7111045500,01881,대림생수,Daerim Spring Water,대구광역시,달성군,가창면,12838.7085,3546.623,6,"240, 304, 405, 413, 449, 가창2"
7111045600,01965,가창중학교건너,Gachang Middle School,대구광역시,달성군,가창면,12838.7546,3546.5065,7,"240, 304, 405, 413, 449, 가창2, 급행2"
7111045700,01518,가창중학교앞,Gachang Middle School,대구광역시,달성군,가창면,12838.7632,3546.4434,7,"240, 304, 405, 413, 449, 가창2, 급행2"
7111045800,01519,가창초등학교건너,Gachang Daeil,대구광역시,달성군,가창면,12838.8396,3546.2722,7,"240, 304, 405, 413, 449, 가창2, 급행2"
7111045900,02596,가창초등학교앞,Gachang Elementary School,대구광역시,달성군,가창면,12838.898844,3546.173999,7,"240, 304, 405, 413, 449, 가창2, 급행2"
7111046000,05049,대일1리마을회관건너,Daeil 1-ri Community Center,대구광역시,달성군,가창면,12838.9179,3546.0859,2,"405, 가창2"
7111046100,01539,주1리2,Ju 1-ri,대구광역시,달성군,가창면,12839.0823,3545.7222,2,"405, 가창2"
7111046200,01523,주리(삼진식당),Ju-ri,대구광역시,달성군,가창면,12839.0569,3545.4951,2,"405, 가창2"
7111046300,01538,옥분리(구진터),Okbun-ri,대구광역시,달성군,가창면,12839.0813,3545.4954,2,"405, 가창2"
7111046400,01537,주2리1,Ju 2-ri,대구광역시,달성군,가창면,12839.0087,3545.3179,2,"405, 가창2"
7111046500,01524,주2리(최정사입구),Ju 2-ri,대구광역시,달성군,가창면,12838.9779,3545.2627,2,"405, 가창2"
